date,home_team,away_team,team,scorer,own_goal,penalty
2016-06-01,Papua New Guinea,Tahiti,Tahiti,Alvin Tehau,False,False
2016-06-01,Papua New Guinea,Tahiti,Papua New Guinea,Raymond Gunemba,False,False
2016-06-01,Papua New Guinea,Tahiti,Papua New Guinea,Raymond Gunemba,False,False
2016-06-01,New Caledonia,Samoa,New Caledonia,Brice Dahité,False,True
2016-06-01,Papua New Guinea,Tahiti,Tahiti,Teaonui Tehau,False,False
2016-06-01,New Caledonia,Samoa,New Caledonia,Jean-Brice Wadriako,False,False
2016-06-01,New Caledonia,Samoa,New Caledonia,Kevin Nemia,False,False
2016-06-01,New Caledonia,Samoa,New Caledonia,Roy Kayara,False,False
2016-06-01,New Caledonia,Samoa,New Caledonia,Roy Kayara,False,False
2016-06-01,Latvia,Lithuania,Lithuania,Fedor Černych,False,False
2016-06-01,Latvia,Lithuania,Latvia,Artjoms Rudņevs,False,False
2016-06-01,Latvia,Lithuania,Latvia,Artūrs Zjuzins,False,False
2016-06-01,New Caledonia,Samoa,New Caledonia,César Zeoula,False,True
2016-06-03,United States,Colombia,Colombia,Cristián Zapata,False,False
2016-06-03,United States,Colombia,Colombia,James Rodríguez,False,True
2016-06-04,New Zealand,Solomon Islands,New Zealand,Luke Adams,False,False
2016-06-04,Haiti,Peru,Peru,Paolo Guerrero,False,False
2016-06-04,Fiji,Vanuatu,Vanuatu,Brian Kaltak,False,True
2016-06-04,Fiji,Vanuatu,Vanuatu,Dominique Fred,False,False
2016-06-04,Fiji,Vanuatu,Fiji,Samuela Kautoga,False,False
2016-06-04,Fiji,Vanuatu,Vanuatu,Fenedy Masauvakalo,False,False
2016-06-04,Fiji,Vanuatu,Fiji,Roy Krishna,False,False
2016-06-05,Papua New Guinea,Samoa,Papua New Guinea,Raymond Gunemba,False,False
2016-06-05,Papua New Guinea,Samoa,Papua New Guinea,Nigel Dabinyaba,False,False
2016-06-05,Papua New Guinea,Samoa,Papua New Guinea,Nigel Dabinyaba,False,False
2016-06-05,Tahiti,New Caledonia,New Caledonia,Bertrand Kaï,False,False
2016-06-05,Tahiti,New Caledonia,Tahiti,Teaonui Tehau,False,False
2016-06-05,Papua New Guinea,Samoa,Papua New Guinea,Raymond Gunemba,False,False
2016-06-05,Papua New Guinea,Samoa,Papua New Guinea,Michael Foster,False,False
2016-06-05,Papua New Guinea,Samoa,Papua New Guinea,Koriak Upaiga,False,False
2016-06-05,Papua New Guinea,Samoa,Papua New Guinea,Michael Foster,False,False
2016-06-05,Mexico,Uruguay,Mexico,Héctor Herrera,False,False
2016-06-05,Papua New Guinea,Samoa,Papua New Guinea,Raymond Gunemba,False,False
2016-06-05,Mexico,Uruguay,Mexico,Rafael Márquez,False,False
2016-06-05,Mexico,Uruguay,Uruguay,Diego Godín,False,False
2016-06-05,Mexico,Uruguay,Mexico,Álvaro Pereira,True,False
2016-06-05,Jamaica,Venezuela,Venezuela,Josef Martínez,False,False
2016-06-06,Argentina,Chile,Argentina,Ángel Di María,False,False
2016-06-06,Argentina,Chile,Argentina,Éver Banega,False,False
2016-06-06,Argentina,Chile,Chile,José Pedro Fuenzalida,False,False
2016-06-06,Panama,Bolivia,Panama,Blas Pérez,False,False
2016-06-06,Panama,Bolivia,Bolivia,Juan Carlos Arce,False,False
2016-06-06,Panama,Bolivia,Panama,Blas Pérez,False,False
2016-06-07,United States,Costa Rica,United States,Graham Zusi,False,False
2016-06-07,United States,Costa Rica,United States,Jermaine Jones,False,False
2016-06-07,United States,Costa Rica,United States,Clint Dempsey,False,True
2016-06-07,United States,Costa Rica,United States,Bobby Wood,False,False
2016-06-07,Colombia,Paraguay,Colombia,James Rodríguez,False,False
2016-06-07,Colombia,Paraguay,Colombia,Carlos Bacca,False,False
2016-06-07,Colombia,Paraguay,Paraguay,Víctor Ayala,False,False
2016-06-08,Papua New Guinea,Solomon Islands,Solomon Islands,Judd Molea,False,False
2016-06-08,Papua New Guinea,Solomon Islands,Papua New Guinea,Michael Foster,False,False
2016-06-08,New Zealand,New Caledonia,New Zealand,Chris Wood,False,False
2016-06-08,Ecuador,Peru,Ecuador,Miller Bolaños,False,False
2016-06-08,Ecuador,Peru,Ecuador,Enner Valencia,False,False
2016-06-08,Ecuador,Peru,Peru,Edison Flores,False,False
2016-06-08,Ecuador,Peru,Peru,Christian Cueva,False,False
2016-06-08,Brazil,Haiti,Brazil,Renato Augusto,False,False
2016-06-08,Brazil,Haiti,Haiti,James Marcelin,False,False
2016-06-08,Brazil,Haiti,Brazil,Lucas Lima,False,False
2016-06-08,Brazil,Haiti,Brazil,Gabriel Barbosa,False,False
2016-06-08,Brazil,Haiti,Brazil,Renato Augusto,False,False
2016-06-08,Brazil,Haiti,Brazil,Philippe Coutinho,False,False
2016-06-08,Brazil,Haiti,Brazil,Philippe Coutinho,False,False
2016-06-08,Papua New Guinea,Solomon Islands,Papua New Guinea,Nigel Dabinyaba,False,False
2016-06-08,Brazil,Haiti,Brazil,Philippe Coutinho,False,False
2016-06-09,Uruguay,Venezuela,Venezuela,Salomón Rondón,False,False
2016-06-09,Mexico,Jamaica,Mexico,Oribe Peralta,False,False
2016-06-09,Mexico,Jamaica,Mexico,Javier Hernández,False,False
2016-06-10,France,Romania,France,Dimitri Payet,False,False
2016-06-10,France,Romania,Romania,Bogdan Stancu,False,True
2016-06-10,France,Romania,France,Olivier Giroud,False,False
2016-06-10,Chile,Bolivia,Bolivia,Jhasmani Campos,False,False
2016-06-10,Chile,Bolivia,Chile,Arturo Vidal,False,False
2016-06-10,Chile,Bolivia,Chile,Arturo Vidal,False,True
2016-06-10,Argentina,Panama,Argentina,Lionel Messi,False,False
2016-06-10,Argentina,Panama,Argentina,Lionel Messi,False,False
2016-06-10,Argentina,Panama,Argentina,Lionel Messi,False,False
2016-06-10,Argentina,Panama,Argentina,Nicolás Otamendi,False,False
2016-06-10,Argentina,Panama,Argentina,Sergio Agüero,False,False
2016-06-11,United States,Paraguay,United States,Clint Dempsey,False,False
2016-06-11,Wales,Slovakia,Wales,Hal Robson-Kanu,False,False
2016-06-11,Wales,Slovakia,Slovakia,Ondrej Duda,False,False
2016-06-11,Wales,Slovakia,Wales,Gareth Bale,False,False
2016-06-11,England,Russia,Russia,Vasili Berezutski,False,False
2016-06-11,England,Russia,England,Eric Dier,False,False
2016-06-11,Colombia,Costa Rica,Costa Rica,Celso Borges,False,False
2016-06-11,Colombia,Costa Rica,Costa Rica,Frank Fabra,True,False
2016-06-11,Colombia,Costa Rica,Colombia,Frank Fabra,False,False
2016-06-11,Colombia,Costa Rica,Costa Rica,Johan Venegas,False,False
2016-06-11,Albania,Switzerland,Switzerland,Fabian Schär,False,False
2016-06-11,Colombia,Costa Rica,Colombia,Marlos Moreno,False,False
2016-06-12,Ecuador,Haiti,Ecuador,Christian Noboa,False,False
2016-06-12,Brazil,Peru,Peru,Raúl Ruidíaz,False,False
2016-06-12,Ecuador,Haiti,Ecuador,Enner Valencia,False,False
2016-06-12,Ecuador,Haiti,Ecuador,Jaime Ayoví,False,False
2016-06-12,Ecuador,Haiti,Ecuador,Antonio Valencia,False,False
2016-06-12,Germany,Ukraine,Germany,Shkodran Mustafi,False,False
2016-06-12,Germany,Ukraine,Germany,Bastian Schweinsteiger,False,False
2016-06-12,Poland,Northern Ireland,Poland,Arkadiusz Milik,False,False
2016-06-12,Turkey,Croatia,Croatia,Luka Modrić,False,False
2016-06-13,Uruguay,Jamaica,Uruguay,Abel Hernández,False,False
2016-06-13,Spain,Czech Republic,Spain,Gerard Piqué,False,False
2016-06-13,Uruguay,Jamaica,Uruguay,Mathías Corujo,False,False
2016-06-13,Uruguay,Jamaica,Uruguay,Je-Vaughn Watson,True,False
2016-06-13,Republic of Ireland,Sweden,Sweden,Ciaran Clark,True,False
2016-06-13,Belgium,Italy,Italy,Emanuele Giaccherini,False,False
2016-06-13,Mexico,Venezuela,Mexico,Jesús Manuel Corona,False,False
2016-06-13,Mexico,Venezuela,Venezuela,José Manuel Velázquez,False,False
2016-06-13,Belgium,Italy,Italy,Graziano Pellè,False,False
2016-06-13,Republic of Ireland,Sweden,Republic of Ireland,Wes Hoolahan,False,False
2016-06-14,Portugal,Iceland,Iceland,Birkir Bjarnason,False,False
2016-06-14,Portugal,Iceland,Portugal,Nani,False,False
2016-06-14,Chile,Panama,Chile,Alexis Sánchez,False,False
2016-06-14,Chile,Panama,Panama,Abdiel Arroyo,False,False
2016-06-14,Chile,Panama,Chile,Alexis Sánchez,False,False
2016-06-14,Chile,Panama,Chile,Eduardo Vargas,False,False
2016-06-14,Chile,Panama,Panama,Miguel Camargo,False,False
2016-06-14,Austria,Hungary,Hungary,Zoltán Stieber,False,False
2016-06-14,Austria,Hungary,Hungary,Ádám Szalai,False,False
2016-06-14,Argentina,Bolivia,Argentina,Víctor Cuesta,False,False
2016-06-14,Argentina,Bolivia,Argentina,Ezequiel Lavezzi,False,False
2016-06-14,Argentina,Bolivia,Argentina,Erik Lamela,False,False
2016-06-14,Chile,Panama,Chile,Eduardo Vargas,False,False
2016-06-15,Russia,Slovakia,Slovakia,Marek Hamšík,False,False
2016-06-15,Russia,Slovakia,Russia,Denis Glushakov,False,False
2016-06-15,Russia,Slovakia,Slovakia,Vladimír Weiss,False,False
2016-06-15,France,Albania,France,Antoine Griezmann,False,False
2016-06-15,Romania,Switzerland,Romania,Bogdan Stancu,False,True
2016-06-15,France,Albania,France,Dimitri Payet,False,False
2016-06-15,Romania,Switzerland,Switzerland,Admir Mehmedi,False,False
2016-06-16,England,Wales,Wales,Gareth Bale,False,False
2016-06-16,England,Wales,England,Jamie Vardy,False,False
2016-06-16,England,Wales,England,Daniel Sturridge,False,False
2016-06-16,Ukraine,Northern Ireland,Northern Ireland,Gareth McAuley,False,False
2016-06-16,Ukraine,Northern Ireland,Northern Ireland,Niall McGinn,False,False
2016-06-16,United States,Ecuador,United States,Clint Dempsey,False,False
2016-06-16,United States,Ecuador,United States,Gyasi Zardes,False,False
2016-06-16,United States,Ecuador,Ecuador,Michael Arroyo,False,False
2016-06-17,Spain,Turkey,Spain,Álvaro Morata,False,False
2016-06-17,Spain,Turkey,Spain,Álvaro Morata,False,False
2016-06-17,Spain,Turkey,Spain,Nolito,False,False
2016-06-17,Italy,Sweden,Italy,Éder,False,False
2016-06-17,Czech Republic,Croatia,Croatia,Ivan Perišić,False,False
2016-06-17,Czech Republic,Croatia,Czech Republic,Milan Škoda,False,False
2016-06-17,Czech Republic,Croatia,Croatia,Ivan Rakitić,False,False
2016-06-17,Czech Republic,Croatia,Czech Republic,Tomáš Necid,False,True
2016-06-18,Mexico,Chile,Chile,Edson Puch,False,False
2016-06-18,Mexico,Chile,Chile,Eduardo Vargas,False,False
2016-06-18,Mexico,Chile,Chile,Eduardo Vargas,False,False
2016-06-18,Mexico,Chile,Chile,Eduardo Vargas,False,False
2016-06-18,Mexico,Chile,Chile,Alexis Sánchez,False,False
2016-06-18,Mexico,Chile,Chile,Edson Puch,False,False
2016-06-18,Iceland,Hungary,Hungary,Birkir Már Sævarsson,True,False
2016-06-18,Iceland,Hungary,Iceland,Gylfi Sigurðsson,False,True
2016-06-18,Mexico,Chile,Chile,Eduardo Vargas,False,False
2016-06-18,Belgium,Republic of Ireland,Belgium,Axel Witsel,False,False
2016-06-18,Belgium,Republic of Ireland,Belgium,Romelu Lukaku,False,False
2016-06-18,Argentina,Venezuela,Argentina,Erik Lamela,False,False
2016-06-18,Argentina,Venezuela,Venezuela,Salomón Rondón,False,False
2016-06-18,Argentina,Venezuela,Argentina,Lionel Messi,False,False
2016-06-18,Argentina,Venezuela,Argentina,Gonzalo Higuaín,False,False
2016-06-18,Argentina,Venezuela,Argentina,Gonzalo Higuaín,False,False
2016-06-18,Belgium,Republic of Ireland,Belgium,Romelu Lukaku,False,False
2016-06-19,Romania,Albania,Albania,Armando Sadiku,False,False
2016-06-20,Russia,Wales,Wales,Aaron Ramsey,False,False
2016-06-20,Russia,Wales,Wales,Neil Taylor,False,False
2016-06-20,Russia,Wales,Wales,Gareth Bale,False,False
2016-06-21,United States,Argentina,Argentina,Gonzalo Higuaín,False,False
2016-06-21,United States,Argentina,Argentina,Lionel Messi,False,False
2016-06-21,United States,Argentina,Argentina,Ezequiel Lavezzi,False,False
2016-06-21,United States,Argentina,Argentina,Gonzalo Higuaín,False,False
2016-06-21,Ukraine,Poland,Poland,Jakub Błaszczykowski,False,False
2016-06-21,Czech Republic,Turkey,Turkey,Burak Yılmaz,False,False
2016-06-21,Czech Republic,Turkey,Turkey,Ozan Tufan,False,False
2016-06-21,Croatia,Spain,Spain,Álvaro Morata,False,False
2016-06-21,Northern Ireland,Germany,Germany,Mario Gómez,False,False
2016-06-21,Croatia,Spain,Croatia,Ivan Perišić,False,False
2016-06-21,Croatia,Spain,Croatia,Nikola Kalinić,False,False
2016-06-22,Colombia,Chile,Chile,Charles Aránguiz,False,False
2016-06-22,Colombia,Chile,Chile,José Pedro Fuenzalida,False,False
2016-06-22,Hungary,Portugal,Hungary,Zoltán Gera,False,False
2016-06-22,Hungary,Portugal,Portugal,Nani,False,False
2016-06-22,Hungary,Portugal,Hungary,Balázs Dzsudzsák,False,False
2016-06-22,Hungary,Portugal,Portugal,Cristiano Ronaldo,False,False
2016-06-22,Hungary,Portugal,Hungary,Balázs Dzsudzsák,False,False
2016-06-22,Hungary,Portugal,Portugal,Cristiano Ronaldo,False,False
2016-06-22,Iceland,Austria,Iceland,Jón Daði Böðvarsson,False,False
2016-06-22,Iceland,Austria,Austria,Alessandro Schöpf,False,False
2016-06-22,Iceland,Austria,Iceland,Arnór Ingvi Traustason,False,False
2016-06-22,Italy,Republic of Ireland,Republic of Ireland,Robbie Brady,False,False
2016-06-22,Sweden,Belgium,Belgium,Radja Nainggolan,False,False
2016-06-25,Wales,Northern Ireland,Wales,Gareth McAuley,True,False
2016-06-25,United States,Colombia,Colombia,Carlos Bacca,False,False
2016-06-25,Switzerland,Poland,Poland,Jakub Błaszczykowski,False,False
2016-06-25,Switzerland,Poland,Switzerland,Xherdan Shaqiri,False,False
2016-06-25,Croatia,Portugal,Portugal,Ricardo Quaresma,False,False
2016-06-26,France,Republic of Ireland,Republic of Ireland,Robbie Brady,False,True
2016-06-26,France,Republic of Ireland,France,Antoine Griezmann,False,False
2016-06-26,France,Republic of Ireland,France,Antoine Griezmann,False,False
2016-06-26,Germany,Slovakia,Germany,Jérôme Boateng,False,False
2016-06-26,Germany,Slovakia,Germany,Mario Gómez,False,False
2016-06-26,Germany,Slovakia,Germany,Julian Draxler,False,False
2016-06-26,Hungary,Belgium,Belgium,Toby Alderweireld,False,False
2016-06-26,Hungary,Belgium,Belgium,Michy Batshuayi,False,False
2016-06-26,Hungary,Belgium,Belgium,Eden Hazard,False,False
2016-06-26,Hungary,Belgium,Belgium,Yannick Carrasco,False,False
2016-06-27,Italy,Spain,Italy,Graziano Pellè,False,False
2016-06-27,Italy,Spain,Italy,Giorgio Chiellini,False,False
2016-06-27,England,Iceland,Iceland,Kolbeinn Sigþórsson,False,False
2016-06-27,England,Iceland,England,Wayne Rooney,False,True
2016-06-27,England,Iceland,Iceland,Ragnar Sigurðsson,False,False
2016-06-30,Poland,Portugal,Poland,Robert Lewandowski,False,False
2016-06-30,Poland,Portugal,Portugal,Renato Sanches,False,False
2016-07-01,Wales,Belgium,Belgium,Radja Nainggolan,False,False
2016-07-01,Wales,Belgium,Wales,Ashley Williams,False,False
2016-07-01,Wales,Belgium,Wales,Hal Robson-Kanu,False,False
2016-07-01,Wales,Belgium,Wales,Sam Vokes,False,False
2016-07-02,Germany,Italy,Germany,Mesut Özil,False,False
2016-07-02,Germany,Italy,Italy,Leonardo Bonucci,False,True
2016-07-03,France,Iceland,France,Olivier Giroud,False,False
2016-07-03,France,Iceland,Iceland,Kolbeinn Sigþórsson,False,False
2016-07-03,France,Iceland,France,Antoine Griezmann,False,False
2016-07-03,France,Iceland,Iceland,Birkir Bjarnason,False,False
2016-07-03,France,Iceland,France,Paul Pogba,False,False
2016-07-03,France,Iceland,France,Olivier Giroud,False,False
2016-07-03,France,Iceland,France,Dimitri Payet,False,False
2016-07-06,Portugal,Wales,Portugal,Nani,False,False
2016-07-06,Portugal,Wales,Portugal,Cristiano Ronaldo,False,False
2016-07-07,France,Germany,France,Antoine Griezmann,False,True
2016-07-07,France,Germany,France,Antoine Griezmann,False,False
2016-07-10,France,Portugal,Portugal,Eder,False,False
2016-09-01,South Korea,China PR,China PR,Hao Junmin,False,False
2016-09-01,Japan,United Arab Emirates,United Arab Emirates,Ahmed Khalil,False,True
2016-09-01,South Korea,China PR,South Korea,Koo Ja-cheol,False,False
2016-09-01,South Korea,China PR,South Korea,Lee Chung-yong,False,False
2016-09-01,South Korea,China PR,South Korea,Zheng Zhi,True,False
2016-09-01,Saudi Arabia,Thailand,Saudi Arabia,Nawaf Al-Abed,False,True
2016-09-01,Paraguay,Chile,Chile,Arturo Vidal,False,False
2016-09-01,Paraguay,Chile,Paraguay,Paulo da Silva,False,False
2016-09-01,Paraguay,Chile,Paraguay,Óscar Romero,False,False
2016-09-01,Uzbekistan,Syria,Uzbekistan,Alexander Geynrikh,False,False
2016-09-01,South Korea,China PR,China PR,Yu Hai,False,False
2016-09-01,Japan,United Arab Emirates,United Arab Emirates,Ahmed Khalil,False,False
2016-09-01,Iran,Qatar,Iran,Alireza Jahanbakhsh,False,False
2016-09-01,Argentina,Uruguay,Argentina,Lionel Messi,False,False
2016-09-01,Australia,Iraq,Australia,Massimo Luongo,False,False
2016-09-01,Australia,Iraq,Australia,Tomi Juric,False,False
2016-09-01,Colombia,Venezuela,Colombia,James Rodríguez,False,False
2016-09-01,Japan,United Arab Emirates,Japan,Keisuke Honda,False,False
2016-09-01,Ecuador,Brazil,Brazil,Neymar,False,True
2016-09-01,Ecuador,Brazil,Brazil,Gabriel Jesus,False,False
2016-09-01,Ecuador,Brazil,Brazil,Gabriel Jesus,False,False
2016-09-01,Iran,Qatar,Iran,Reza Ghoochannejhad,False,False
2016-09-01,Colombia,Venezuela,Colombia,Macnelly Torres,False,False
2016-09-02,Saint Vincent and the Grenadines,United States,United States,Matt Besler,False,False
2016-09-02,Trinidad and Tobago,Guatemala,Guatemala,Carlos Ruiz,False,False
2016-09-02,Trinidad and Tobago,Guatemala,Trinidad and Tobago,Joevin Jones,False,False
2016-09-02,Trinidad and Tobago,Guatemala,Trinidad and Tobago,Joevin Jones,False,False
2016-09-02,Trinidad and Tobago,Guatemala,Guatemala,Carlos Ruiz,False,False
2016-09-02,Saint Vincent and the Grenadines,United States,United States,Christian Pulisic,False,False
2016-09-02,Saint Vincent and the Grenadines,United States,United States,Sacha Kljestan,False,False
2016-09-02,Saint Vincent and the Grenadines,United States,United States,Christian Pulisic,False,False
2016-09-02,Saint Vincent and the Grenadines,United States,United States,Jozy Altidore,False,True
2016-09-02,Saint Vincent and the Grenadines,United States,United States,Bobby Wood,False,False
2016-09-02,Panama,Jamaica,Panama,Abdiel Arroyo,False,False
2016-09-02,Panama,Jamaica,Panama,Gabriel Torres,False,False
2016-09-02,Honduras,Canada,Honduras,Romell Quioto,False,False
2016-09-02,Honduras,Canada,Honduras,Mario Martínez,False,False
2016-09-02,Honduras,Canada,Canada,Manjrekar James,False,False
2016-09-02,Haiti,Costa Rica,Costa Rica,Randall Azofeifa,False,False
2016-09-02,El Salvador,Mexico,Mexico,Raúl Jiménez,False,True
2016-09-02,El Salvador,Mexico,Mexico,Ángel Sepúlveda,False,False
2016-09-02,El Salvador,Mexico,Mexico,Héctor Moreno,False,False
2016-09-02,El Salvador,Mexico,El Salvador,Alexander Larín,False,True
2016-09-04,Malta,Scotland,Scotland,Steven Fletcher,False,False
2016-09-04,Malta,Scotland,Scotland,Robert Snodgrass,False,False
2016-09-04,Norway,Germany,Germany,Thomas Müller,False,False
2016-09-04,Norway,Germany,Germany,Joshua Kimmich,False,False
2016-09-04,San Marino,Azerbaijan,Azerbaijan,Ruslan Qurbanov,False,False
2016-09-04,Slovakia,England,England,Adam Lallana,False,False
2016-09-04,Romania,Montenegro,Romania,Adrian Popa,False,False
2016-09-04,Romania,Montenegro,Montenegro,Stevan Jovetić,False,False
2016-09-04,Malta,Scotland,Scotland,Robert Snodgrass,False,True
2016-09-04,Norway,Germany,Germany,Thomas Müller,False,False
2016-09-04,Malta,Scotland,Scotland,Chris Martin,False,False
2016-09-04,Kazakhstan,Poland,Kazakhstan,Sergei Khizhnichenko,False,False
2016-09-04,Malta,Scotland,Scotland,Robert Snodgrass,False,False
2016-09-04,Malta,Scotland,Malta,Alfred Effiong,False,False
2016-09-04,Kazakhstan,Poland,Poland,Bartosz Kapustka,False,False
2016-09-04,Kazakhstan,Poland,Poland,Robert Lewandowski,False,True
2016-09-04,Kazakhstan,Poland,Kazakhstan,Sergei Khizhnichenko,False,False
2016-09-04,Denmark,Armenia,Denmark,Christian Eriksen,False,False
2016-09-04,Lithuania,Slovenia,Lithuania,Vykintas Slivka,False,False
2016-09-04,Lithuania,Slovenia,Slovenia,Rene Krhin,False,False
2016-09-04,Lithuania,Slovenia,Slovenia,Boštjan Cesar,False,False
2016-09-04,Lithuania,Slovenia,Lithuania,Fedor Černych,False,False
2016-09-05,Spain,Liechtenstein,Spain,Álvaro Morata,False,False
2016-09-05,Spain,Liechtenstein,Spain,Diego Costa,False,False
2016-09-05,Spain,Liechtenstein,Spain,Sergi Roberto,False,False
2016-09-05,Spain,Liechtenstein,Spain,David Silva,False,False
2016-09-05,Spain,Liechtenstein,Spain,Vitolo,False,False
2016-09-05,Spain,Liechtenstein,Spain,Diego Costa,False,False
2016-09-05,Spain,Liechtenstein,Spain,Álvaro Morata,False,False
2016-09-05,Wales,Moldova,Wales,Joe Allen,False,False
2016-09-05,Ukraine,Iceland,Iceland,Alfreð Finnbogason,False,False
2016-09-05,Ukraine,Iceland,Ukraine,Andriy Yarmolenko,False,False
2016-09-05,Wales,Moldova,Wales,Sam Vokes,False,False
2016-09-05,Wales,Moldova,Wales,Gareth Bale,False,False
2016-09-05,Wales,Moldova,Wales,Gareth Bale,False,True
2016-09-05,Serbia,Republic of Ireland,Republic of Ireland,Daryl Murphy,False,False
2016-09-05,Spain,Liechtenstein,Spain,David Silva,False,False
2016-09-05,Serbia,Republic of Ireland,Serbia,Dušan Tadić,False,True
2016-09-05,Israel,Italy,Italy,Antonio Candreva,False,True
2016-09-05,Serbia,Republic of Ireland,Republic of Ireland,Jeff Hendrick,False,False
2016-09-05,Albania,North Macedonia,Albania,Armando Sadiku,False,False
2016-09-05,Albania,North Macedonia,North Macedonia,Ezgjan Alioski,False,False
2016-09-05,Albania,North Macedonia,Albania,Bekim Balaj,False,False
2016-09-05,Croatia,Turkey,Croatia,Ivan Rakitić,False,True
2016-09-05,Croatia,Turkey,Turkey,Hakan Çalhanoğlu,False,False
2016-09-05,Finland,Kosovo,Finland,Paulus Arajuuri,False,False
2016-09-05,Finland,Kosovo,Kosovo,Valon Berisha,False,True
2016-09-05,Serbia,Republic of Ireland,Serbia,Filip Kostić,False,False
2016-09-05,Georgia,Austria,Austria,Marc Janko,False,False
2016-09-05,Georgia,Austria,Georgia,Jano Ananidze,False,False
2016-09-05,Israel,Italy,Italy,Graziano Pellè,False,False
2016-09-05,Georgia,Austria,Austria,Martin Hinteregger,False,False
2016-09-05,Israel,Italy,Israel,Tal Ben Haim,False,False
2016-09-05,Israel,Italy,Italy,Ciro Immobile,False,False
2016-09-06,Qatar,Uzbekistan,Uzbekistan,Egor Krimets,False,False
2016-09-06,Peru,Ecuador,Peru,Renato Tapia,False,False
2016-09-06,Peru,Ecuador,Ecuador,Gabriel Achilier,False,False
2016-09-06,Peru,Ecuador,Peru,Christian Cueva,False,True
2016-09-06,Jamaica,Haiti,Haiti,Kevin Lafrance,False,False
2016-09-06,Iraq,Saudi Arabia,Saudi Arabia,Nawaf Al-Abed,False,True
2016-09-06,Iraq,Saudi Arabia,Saudi Arabia,Nawaf Al-Abed,False,True
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Guatemala,Jean Márquez,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Nazir McBurnette,False,False
2016-09-06,Sweden,Netherlands,Sweden,Marcus Berg,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Guatemala,Rafael Morales,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Guatemala,Carlos Ruiz,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Guatemala,Carlos Ruiz,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Guatemala,Jairo Arreola,False,False
2016-09-06,Iraq,Saudi Arabia,Iraq,Mohannad Abdul-Raheem,False,False
2016-09-06,Sweden,Netherlands,Netherlands,Wesley Sneijder,False,False
2016-09-06,Thailand,Japan,Japan,Genki Haraguchi,False,False
2016-09-06,Switzerland,Portugal,Switzerland,Admir Mehmedi,False,False
2016-09-06,Venezuela,Argentina,Argentina,Nicolás Otamendi,False,False
2016-09-06,Venezuela,Argentina,Argentina,Lucas Pratto,False,False
2016-09-06,Venezuela,Argentina,Venezuela,Josef Martínez,False,False
2016-09-06,Venezuela,Argentina,Venezuela,Juanpi,False,False
2016-09-06,Uruguay,Paraguay,Uruguay,Edinson Cavani,False,False
2016-09-06,Uruguay,Paraguay,Uruguay,Luis Suárez,False,True
2016-09-06,Uruguay,Paraguay,Uruguay,Cristian Rodríguez,False,False
2016-09-06,Uruguay,Paraguay,Uruguay,Edinson Cavani,False,False
2016-09-06,United States,Trinidad and Tobago,United States,Paul Arriola,False,False
2016-09-06,United States,Trinidad and Tobago,United States,Jozy Altidore,False,False
2016-09-06,United States,Trinidad and Tobago,United States,Jozy Altidore,False,False
2016-09-06,United States,Trinidad and Tobago,United States,Sacha Kljestan,False,False
2016-09-06,United Arab Emirates,Australia,Australia,Tim Cahill,False,False
2016-09-06,Thailand,Japan,Japan,Takuma Asano,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Guatemala,Carlos Ruiz,False,False
2016-09-06,Switzerland,Portugal,Switzerland,Breel Embolo,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Oalex Anderson,False,False
2016-09-06,Jamaica,Haiti,Haiti,Duckens Nazon,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Guatemala,Carlos Ruiz,False,False
2016-09-06,Bulgaria,Luxembourg,Bulgaria,Aleksandar Tonev,False,False
2016-09-06,Bulgaria,Luxembourg,Bulgaria,Ivelin Popov,False,False
2016-09-06,Bulgaria,Luxembourg,Bulgaria,Marcelo Nascimento da Costa,False,False
2016-09-06,Bulgaria,Luxembourg,Luxembourg,Aurélien Joachim,False,False
2016-09-06,Bulgaria,Luxembourg,Luxembourg,Aurélien Joachim,False,False
2016-09-06,Bulgaria,Luxembourg,Bulgaria,Dimitar Rangelov,False,False
2016-09-06,Brazil,Colombia,Brazil,Neymar,False,False
2016-09-06,Brazil,Colombia,Colombia,Marquinhos,True,False
2016-09-06,Brazil,Colombia,Brazil,Miranda,False,False
2016-09-06,Bosnia and Herzegovina,Estonia,Bosnia and Herzegovina,Emir Spahić,False,False
2016-09-06,Bosnia and Herzegovina,Estonia,Bosnia and Herzegovina,Vedad Ibišević,False,False
2016-09-06,Bosnia and Herzegovina,Estonia,Bosnia and Herzegovina,Haris Medunjanin,False,False
2016-09-06,Guatemala,Saint Vincent and the Grenadines,Guatemala,Carlos Ruiz,False,False
2016-09-06,Bosnia and Herzegovina,Estonia,Bosnia and Herzegovina,Emir Spahić,False,False
2016-09-06,Andorra,Latvia,Latvia,Valērijs Šabala,False,False
